competitor_id,region_id,brand_name,showroom_count,market_share_pct,popular_models,service_centers
COMP01830,RG0204,Mahindra Electric,13,11.58,"XUV400, BE 6",25
COMP01831,RG0204,BYD,5,4.33,"Atto 3, Seal",7
COMP01832,RG0204,Hyundai,8,6.91,"Kona Electric, Ioniq 5",15
COMP01833,RG0204,Ola Electric,12,11.06,"S1 Pro, S1 Air",19
COMP01834,RG0204,Ather Energy,3,3.14,"450X, Rizta",5
COMP01835,RG0204,TVS,5,4.49,"iQube, X",8
COMP01836,RG0204,Bajaj Auto,5,4.82,"Chetak, GoGo",8
COMP01837,RG0205,Tata Motors,11,16.12,"Nexon EV, Tiago EV, Punch EV",23
COMP01838,RG0205,MG Motor,10,13.55,"ZS EV, Comet EV",15
COMP01839,RG0205,Mahindra Electric,6,8.92,"XUV400, BE 6",13
COMP01840,RG0205,BYD,9,12.27,"Atto 3, Seal",13
COMP01841,RG0205,Hyundai,8,11.48,"Kona Electric, Ioniq 5",16
COMP01842,RG0205,Ola Electric,2,3.41,"S1 Pro, S1 Air",4
COMP01843,RG0205,Ather Energy,8,10.81,"450X, Rizta",12
COMP01844,RG0205,TVS,7,9.91,"iQube, X",11
COMP01845,RG0205,Bajaj Auto,10,13.53,"Chetak, GoGo",15
COMP01846,RG0206,Tata Motors,15,21.66,"Nexon EV, Tiago EV, Punch EV",30
COMP01847,RG0206,MG Motor,12,16.61,"ZS EV, Comet EV",18
COMP01848,RG0206,Mahindra Electric,9,12.34,"XUV400, BE 6",17
COMP01849,RG0206,BYD,5,6.96,"Atto 3, Seal",8
COMP01850,RG0206,Hyundai,9,12.91,"Kona Electric, Ioniq 5",18
COMP01851,RG0206,Ola Electric,3,4.19,"S1 Pro, S1 Air",5
COMP01852,RG0206,Ather Energy,3,4.08,"450X, Rizta",4
COMP01853,RG0206,TVS,12,16.94,"iQube, X",19
COMP01854,RG0206,Bajaj Auto,3,4.31,"Chetak, GoGo",5
COMP01855,RG0207,Tata Motors,8,11.71,"Nexon EV, Tiago EV, Punch EV",16
COMP01856,RG0207,MG Motor,10,13.55,"ZS EV, Comet EV",15
COMP01857,RG0207,Mahindra Electric,6,8.19,"XUV400, BE 6",11
COMP01858,RG0207,BYD,10,14.01,"Atto 3, Seal",15
COMP01859,RG0207,Hyundai,16,22.82,"Kona Electric, Ioniq 5",32
COMP01860,RG0207,Ola Electric,3,4.2,"S1 Pro, S1 Air",5
COMP01861,RG0207,Ather Energy,9,13.1,"450X, Rizta",14
COMP01862,RG0207,TVS,4,5.19,"iQube, X",6
COMP01863,RG0207,Bajaj Auto,5,7.23,"Chetak, GoGo",8
COMP01864,RG0208,Tata Motors,14,19.13,"Nexon EV, Tiago EV, Punch EV",27
COMP01865,RG0208,MG Motor,4,5.48,"ZS EV, Comet EV",6
COMP01866,RG0208,Mahindra Electric,8,11.34,"XUV400, BE 6",16
COMP01867,RG0208,BYD,4,6.1,"Atto 3, Seal",7
COMP01868,RG0208,Hyundai,12,16.43,"Kona Electric, Ioniq 5",23
COMP01869,RG0208,Ola Electric,9,12.58,"S1 Pro, S1 Air",14
COMP01870,RG0208,Ather Energy,3,4.61,"450X, Rizta",5
COMP01871,RG0208,TVS,7,9.43,"iQube, X",10
COMP01872,RG0208,Bajaj Auto,11,14.9,"Chetak, GoGo",16
COMP01873,RG0209,Tata Motors,8,11.75,"Nexon EV, Tiago EV, Punch EV",16
COMP01874,RG0209,MG Motor,7,9.16,"ZS EV, Comet EV",10
COMP01875,RG0209,Mahindra Electric,10,14.78,"XUV400, BE 6",21
COMP01876,RG0209,BYD,2,3.33,"Atto 3, Seal",4
COMP01877,RG0209,Hyundai,7,9.29,"Kona Electric, Ioniq 5",13
COMP01878,RG0209,Ola Electric,18,25.99,"S1 Pro, S1 Air",29
COMP01879,RG0209,Ather Energy,4,5.55,"450X, Rizta",6
COMP01880,RG0209,TVS,5,6.34,"iQube, X",7
COMP01881,RG0209,Bajaj Auto,10,13.81,"Chetak, GoGo",15
COMP01882,RG0210,Tata Motors,11,14.85,"Nexon EV, Tiago EV, Punch EV",21
COMP01883,RG0210,MG Motor,9,12.91,"ZS EV, Comet EV",14
COMP01884,RG0210,Mahindra Electric,7,9.29,"XUV400, BE 6",13
COMP01885,RG0210,BYD,10,14.05,"Atto 3, Seal",15
COMP01886,RG0210,Hyundai,1,1.16,"Kona Electric, Ioniq 5",2
COMP01887,RG0210,Ola Electric,9,12.65,"S1 Pro, S1 Air",14
COMP01888,RG0210,Ather Energy,11,15.62,"450X, Rizta",17
COMP01889,RG0210,TVS,7,9.33,"iQube, X",10
COMP01890,RG0210,Bajaj Auto,7,10.14,"Chetak, GoGo",11
COMP01891,RG0211,Tata Motors,11,10.74,"Nexon EV, Tiago EV, Punch EV",22
COMP01892,RG0211,MG Motor,10,9.28,"ZS EV, Comet EV",15
COMP01893,RG0211,Mahindra Electric,24,22.53,"XUV400, BE 6",47
COMP01894,RG0211,BYD,17,16.49,"Atto 3, Seal",27
COMP01895,RG0211,Hyundai,9,8.79,"Kona Electric, Ioniq 5",18
COMP01896,RG0211,Ola Electric,8,7.46,"S1 Pro, S1 Air",12
COMP01897,RG0211,Ather Energy,14,13.05,"450X, Rizta",21
COMP01898,RG0211,TVS,9,8.68,"iQube, X",14
COMP01899,RG0211,Bajaj Auto,3,2.98,"Chetak, GoGo",5
COMP01900,RG0212,Tata Motors,14,12.84,"Nexon EV, Tiago EV, Punch EV",27
COMP01901,RG0212,MG Motor,24,22.7,"ZS EV, Comet EV",37
COMP01902,RG0212,Mahindra Electric,14,13.63,"XUV400, BE 6",28
COMP01903,RG0212,BYD,8,7.61,"Atto 3, Seal",12
COMP01904,RG0212,Hyundai,3,3.11,"Kona Electric, Ioniq 5",6
COMP01905,RG0212,Ola Electric,12,11.75,"S1 Pro, S1 Air",19
COMP01906,RG0212,Ather Energy,9,8.02,"450X, Rizta",13
COMP01907,RG0212,TVS,7,7.03,"iQube, X",11
COMP01908,RG0212,Bajaj Auto,14,13.31,"Chetak, GoGo",22
COMP01909,RG0213,Tata Motors,21,30.17,"Nexon EV, Tiago EV, Punch EV",40
COMP01910,RG0213,MG Motor,2,3.6,"ZS EV, Comet EV",4
COMP01911,RG0213,Mahindra Electric,11,15.65,"XUV400, BE 6",21
COMP01912,RG0213,BYD,2,3.28,"Atto 3, Seal",3
COMP01913,RG0213,Hyundai,8,11.11,"Kona Electric, Ioniq 5",15
COMP01914,RG0213,Ola Electric,2,3.19,"S1 Pro, S1 Air",3
COMP01915,RG0213,Ather Energy,2,3.49,"450X, Rizta",4
COMP01916,RG0213,TVS,10,15.17,"iQube, X",16
COMP01917,RG0213,Bajaj Auto,10,14.34,"Chetak, GoGo",15
COMP01918,RG0214,Tata Motors,11,16.0,"Nexon EV, Tiago EV, Punch EV",21
COMP01919,RG0214,MG Motor,4,5.95,"ZS EV, Comet EV",6
COMP01920,RG0214,Mahindra Electric,3,3.79,"XUV400, BE 6",5
COMP01921,RG0214,BYD,3,5.1,"Atto 3, Seal",5
COMP01922,RG0214,Hyundai,9,13.07,"Kona Electric, Ioniq 5",17
COMP01923,RG0214,Ola Electric,6,9.38,"S1 Pro, S1 Air",10
COMP01924,RG0214,Ather Energy,14,19.86,"450X, Rizta",21
COMP01925,RG0214,TVS,12,18.37,"iQube, X",19
COMP01926,RG0214,Bajaj Auto,6,8.48,"Chetak, GoGo",9
COMP01927,RG0215,Tata Motors,9,13.44,"Nexon EV, Tiago EV, Punch EV",18
COMP01928,RG0215,MG Motor,4,5.21,"ZS EV, Comet EV",5
COMP01929,RG0215,Mahindra Electric,2,3.58,"XUV400, BE 6",5
COMP01930,RG0215,BYD,2,2.81,"Atto 3, Seal",3
COMP01931,RG0215,Hyundai,10,14.08,"Kona Electric, Ioniq 5",19
COMP01932,RG0215,Ola Electric,9,13.1,"S1 Pro, S1 Air",14
COMP01933,RG0215,Ather Energy,5,6.86,"450X, Rizta",7
COMP01934,RG0215,TVS,26,37.51,"iQube, X",39
COMP01935,RG0215,Bajaj Auto,2,3.41,"Chetak, GoGo",4
COMP01936,RG0216,Tata Motors,4,5.91,"Nexon EV, Tiago EV, Punch EV",8
COMP01937,RG0216,MG Motor,24,35.19,"ZS EV, Comet EV",36
COMP01938,RG0216,Mahindra Electric,2,3.57,"XUV400, BE 6",5
COMP01939,RG0216,BYD,4,5.77,"Atto 3, Seal",6
COMP01940,RG0216,Hyundai,4,6.47,"Kona Electric, Ioniq 5",9
COMP01941,RG0216,Ola Electric,7,9.89,"S1 Pro, S1 Air",10
COMP01942,RG0216,Ather Energy,4,5.81,"450X, Rizta",6
COMP01943,RG0216,TVS,9,12.62,"iQube, X",13
COMP01944,RG0216,Bajaj Auto,10,14.77,"Chetak, GoGo",15
COMP01945,RG0217,Tata Motors,3,5.72,"Nexon EV, Tiago EV, Punch EV",5
COMP01946,RG0217,MG Motor,2,4.43,"ZS EV, Comet EV",3
COMP01947,RG0217,Mahindra Electric,8,17.51,"XUV400, BE 6",14
COMP01948,RG0217,BYD,7,16.18,"Atto 3, Seal",10
COMP01949,RG0217,Hyundai,5,10.03,"Kona Electric, Ioniq 5",8
COMP01950,RG0217,Ola Electric,6,12.58,"S1 Pro, S1 Air",8
COMP01951,RG0217,Ather Energy,8,17.99,"450X, Rizta",11
COMP01952,RG0217,TVS,2,5.37,"iQube, X",3
COMP01953,RG0217,Bajaj Auto,5,10.19,"Chetak, GoGo",6
COMP01954,RG0218,Tata Motors,18,25.08,"Nexon EV, Tiago EV, Punch EV",32
COMP01955,RG0218,MG Motor,15,21.21,"ZS EV, Comet EV",21
COMP01956,RG0218,Mahindra Electric,6,8.26,"XUV400, BE 6",10
COMP01957,RG0218,BYD,4,4.93,"Atto 3, Seal",5
COMP01958,RG0218,Hyundai,5,6.59,"Kona Electric, Ioniq 5",8
COMP01959,RG0218,Ola Electric,8,10.68,"S1 Pro, S1 Air",11
COMP01960,RG0218,Ather Energy,2,2.06,"450X, Rizta",2
COMP01961,RG0218,TVS,3,3.47,"iQube, X",3
COMP01962,RG0218,Bajaj Auto,13,17.72,"Chetak, GoGo",18
COMP01963,RG0219,Tata Motors,13,28.06,"Nexon EV, Tiago EV, Punch EV",23
COMP01964,RG0219,MG Motor,4,9.53,"ZS EV, Comet EV",6
COMP01965,RG0219,Mahindra Electric,3,6.01,"XUV400, BE 6",5
COMP01966,RG0219,BYD,2,4.8,"Atto 3, Seal",3
COMP01967,RG0219,Hyundai,1,2.11,"Kona Electric, Ioniq 5",2
COMP01968,RG0219,Ola Electric,6,14.04,"S1 Pro, S1 Air",9
COMP01969,RG0219,Ather Energy,1,3.02,"450X, Rizta",2
COMP01970,RG0219,TVS,6,12.39,"iQube, X",8
COMP01971,RG0219,Bajaj Auto,9,20.04,"Chetak, GoGo",13
COMP01972,RG0220,Tata Motors,16,17.71,"Nexon EV, Tiago EV, Punch EV",29
COMP01973,RG0220,MG Motor,7,8.27,"ZS EV, Comet EV",11
COMP01974,RG0220,Mahindra Electric,6,6.3,"XUV400, BE 6",10
COMP01975,RG0220,BYD,4,4.01,"Atto 3, Seal",5
COMP01976,RG0220,Hyundai,16,18.13,"Kona Electric, Ioniq 5",30
COMP01977,RG0220,Ola Electric,12,13.22,"S1 Pro, S1 Air",17
COMP01978,RG0220,Ather Energy,3,3.71,"450X, Rizta",5
COMP01979,RG0220,TVS,9,10.66,"iQube, X",14
COMP01980,RG0220,Bajaj Auto,16,17.99,"Chetak, GoGo",23
COMP01981,RG0221,Tata Motors,9,9.81,"Nexon EV, Tiago EV, Punch EV",16
COMP01982,RG0221,MG Motor,11,12.49,"ZS EV, Comet EV",16
COMP01983,RG0221,Mahindra Electric,12,13.36,"XUV400, BE 6",22
COMP01984,RG0221,BYD,21,23.54,"Atto 3, Seal",30
COMP01985,RG0221,Hyundai,5,6.15,"Kona Electric, Ioniq 5",10
COMP01986,RG0221,Ola Electric,5,5.87,"S1 Pro, S1 Air",8
COMP01987,RG0221,Ather Energy,6,7.06,"450X, Rizta",9
COMP01988,RG0221,TVS,10,11.26,"iQube, X",14
COMP01989,RG0221,Bajaj Auto,9,10.46,"Chetak, GoGo",13
COMP01990,RG0222,Tata Motors,33,36.52,"Nexon EV, Tiago EV, Punch EV",60
COMP01991,RG0222,MG Motor,9,9.79,"ZS EV, Comet EV",13
COMP01992,RG0222,Mahindra Electric,13,14.79,"XUV400, BE 6",24
COMP01993,RG0222,BYD,3,3.67,"Atto 3, Seal",5
COMP01994,RG0222,Hyundai,4,4.21,"Kona Electric, Ioniq 5",7
COMP01995,RG0222,Ola Electric,7,7.97,"S1 Pro, S1 Air",10
COMP01996,RG0222,Ather Energy,4,4.95,"450X, Rizta",6
COMP01997,RG0222,TVS,2,2.08,"iQube, X",3
COMP01998,RG0222,Bajaj Auto,14,16.02,"Chetak, GoGo",21
COMP01999,RG0223,Tata Motors,6,10.28,"Nexon EV, Tiago EV, Punch EV",11
COMP02000,RG0223,MG Motor,20,34.49,"ZS EV, Comet EV",28
COMP02001,RG0223,Mahindra Electric,4,7.53,"XUV400, BE 6",8
COMP02002,RG0223,BYD,4,7.76,"Atto 3, Seal",6
COMP02003,RG0223,Hyundai,5,8.57,"Kona Electric, Ioniq 5",9
COMP02004,RG0223,Ola Electric,2,3.37,"S1 Pro, S1 Air",3
COMP02005,RG0223,Ather Energy,2,4.0,"450X, Rizta",3
COMP02006,RG0223,TVS,3,5.7,"iQube, X",5
COMP02007,RG0223,Bajaj Auto,10,18.3,"Chetak, GoGo",15
COMP02008,RG0224,Tata Motors,12,20.26,"Nexon EV, Tiago EV, Punch EV",21
COMP02009,RG0224,MG Motor,8,13.62,"ZS EV, Comet EV",11
COMP02010,RG0224,Mahindra Electric,12,20.97,"XUV400, BE 6",22
COMP02011,RG0224,BYD,7,11.55,"Atto 3, Seal",9
COMP02012,RG0224,Hyundai,6,10.64,"Kona Electric, Ioniq 5",11
COMP02013,RG0224,Ola Electric,3,4.67,"S1 Pro, S1 Air",4
COMP02014,RG0224,Ather Energy,3,5.81,"450X, Rizta",5
COMP02015,RG0224,TVS,2,2.9,"iQube, X",2
COMP02016,RG0224,Bajaj Auto,5,9.58,"Chetak, GoGo",8
COMP02017,RG0225,Tata Motors,11,18.44,"Nexon EV, Tiago EV, Punch EV",19
COMP02018,RG0225,MG Motor,6,10.27,"ZS EV, Comet EV",8
COMP02019,RG0225,Mahindra Electric,4,6.33,"XUV400, BE 6",7
COMP02020,RG0225,BYD,1,0.14,"Atto 3, Seal",1
COMP02021,RG0225,Hyundai,5,8.25,"Kona Electric, Ioniq 5",9
COMP02022,RG0225,Ola Electric,13,23.51,"S1 Pro, S1 Air",19
COMP02023,RG0225,Ather Energy,4,6.76,"450X, Rizta",6
COMP02024,RG0225,TVS,11,19.45,"iQube, X",16
COMP02025,RG0225,Bajaj Auto,4,6.85,"Chetak, GoGo",6
COMP02026,RG0226,Tata Motors,6,11.21,"Nexon EV, Tiago EV, Punch EV",12
COMP02027,RG0226,MG Motor,19,32.5,"ZS EV, Comet EV",27
COMP02028,RG0226,Mahindra Electric,4,6.45,"XUV400, BE 6",7
COMP02029,RG0226,BYD,6,10.13,"Atto 3, Seal",8
COMP02030,RG0226,Hyundai,7,11.91,"Kona Electric, Ioniq 5",12
COMP02031,RG0226,Ola Electric,6,10.46,"S1 Pro, S1 Air",9
COMP02032,RG0226,Ather Energy,4,7.49,"450X, Rizta",6
COMP02033,RG0226,TVS,2,2.76,"iQube, X",2
COMP02034,RG0226,Bajaj Auto,4,7.09,"Chetak, GoGo",6
COMP02035,RG0227,Tata Motors,2,3.09,"Nexon EV, Tiago EV, Punch EV",3
COMP02036,RG0227,MG Motor,17,29.38,"ZS EV, Comet EV",24
COMP02037,RG0227,Mahindra Electric,12,21.88,"XUV400, BE 6",23
COMP02038,RG0227,BYD,3,4.85,"Atto 3, Seal",4
COMP02039,RG0227,Hyundai,3,5.4,"Kona Electric, Ioniq 5",6
COMP02040,RG0227,Ola Electric,13,22.87,"S1 Pro, S1 Air",19
COMP02041,RG0227,Ather Energy,1,2.54,"450X, Rizta",2
COMP02042,RG0227,TVS,3,4.42,"iQube, X",4
COMP02043,RG0227,Bajaj Auto,3,5.57,"Chetak, GoGo",5
COMP02044,RG0228,Tata Motors,13,21.93,"Nexon EV, Tiago EV, Punch EV",23
COMP02045,RG0228,MG Motor,9,16.32,"ZS EV, Comet EV",13
COMP02046,RG0228,Mahindra Electric,6,9.73,"XUV400, BE 6",10
COMP02047,RG0228,BYD,8,14.11,"Atto 3, Seal",12
COMP02048,RG0228,Hyundai,6,10.37,"Kona Electric, Ioniq 5",11
COMP02049,RG0228,Ola Electric,2,2.78,"S1 Pro, S1 Air",2
COMP02050,RG0228,Ather Energy,8,14.35,"450X, Rizta",12
COMP02051,RG0228,TVS,1,2.08,"iQube, X",2
COMP02052,RG0228,Bajaj Auto,5,8.33,"Chetak, GoGo",7
COMP02053,RG0229,Tata Motors,8,13.65,"Nexon EV, Tiago EV, Punch EV",14
COMP02054,RG0229,MG Motor,4,6.3,"ZS EV, Comet EV",5
COMP02055,RG0229,Mahindra Electric,1,2.5,"XUV400, BE 6",3
COMP02056,RG0229,BYD,15,26.86,"Atto 3, Seal",22
COMP02057,RG0229,Hyundai,1,1.39,"Kona Electric, Ioniq 5",1
COMP02058,RG0229,Ola Electric,12,21.31,"S1 Pro, S1 Air",17
COMP02059,RG0229,Ather Energy,1,1.6,"450X, Rizta",1
COMP02060,RG0229,TVS,2,3.72,"iQube, X",3
COMP02061,RG0229,Bajaj Auto,13,22.67,"Chetak, GoGo",19
COMP02062,RG0230,Tata Motors,17,29.22,"Nexon EV, Tiago EV, Punch EV",31
COMP02063,RG0230,MG Motor,2,3.59,"ZS EV, Comet EV",3
COMP02064,RG0230,Mahindra Electric,3,6.09,"XUV400, BE 6",6
COMP02065,RG0230,BYD,7,13.0,"Atto 3, Seal",11
COMP02066,RG0230,Hyundai,3,4.87,"Kona Electric, Ioniq 5",5
COMP02067,RG0230,Ola Electric,10,17.04,"S1 Pro, S1 Air",14
COMP02068,RG0230,Ather Energy,7,12.07,"450X, Rizta",10
COMP02069,RG0230,TVS,3,4.44,"iQube, X",4
COMP02070,RG0230,Bajaj Auto,6,9.68,"Chetak, GoGo",8
COMP02071,RG0231,Tata Motors,12,13.35,"Nexon EV, Tiago EV, Punch EV",22
COMP02072,RG0231,MG Motor,4,4.44,"ZS EV, Comet EV",6
COMP02073,RG0231,Mahindra Electric,8,8.93,"XUV400, BE 6",15
COMP02074,RG0231,BYD,25,27.92,"Atto 3, Seal",36
COMP02075,RG0231,Hyundai,7,8.02,"Kona Electric, Ioniq 5",13
COMP02076,RG0231,Ola Electric,6,6.38,"S1 Pro, S1 Air",8
COMP02077,RG0231,Ather Energy,17,18.56,"450X, Rizta",24
COMP02078,RG0231,TVS,8,9.36,"iQube, X",12
COMP02079,RG0231,Bajaj Auto,3,3.04,"Chetak, GoGo",4
COMP02080,RG0232,Tata Motors,6,10.02,"Nexon EV, Tiago EV, Punch EV",10
COMP02081,RG0232,MG Motor,1,1.82,"ZS EV, Comet EV",1
COMP02082,RG0232,Mahindra Electric,9,15.98,"XUV400, BE 6",17
COMP02083,RG0232,BYD,1,0.59,"Atto 3, Seal",1
COMP02084,RG0232,Hyundai,20,34.68,"Kona Electric, Ioniq 5",36
COMP02085,RG0232,Ola Electric,4,7.05,"S1 Pro, S1 Air",6
COMP02086,RG0232,Ather Energy,7,11.45,"450X, Rizta",9
COMP02087,RG0232,TVS,3,5.12,"iQube, X",4
COMP02088,RG0232,Bajaj Auto,8,13.29,"Chetak, GoGo",11
COMP02089,RG0233,Tata Motors,5,8.73,"Nexon EV, Tiago EV, Punch EV",9
COMP02090,RG0233,MG Motor,3,5.45,"ZS EV, Comet EV",4
COMP02091,RG0233,Mahindra Electric,8,14.67,"XUV400, BE 6",15
COMP02092,RG0233,BYD,8,14.04,"Atto 3, Seal",11
COMP02093,RG0233,Hyundai,8,14.81,"Kona Electric, Ioniq 5",15
COMP02094,RG0233,Ola Electric,18,32.07,"S1 Pro, S1 Air",26
COMP02095,RG0233,Ather Energy,1,1.22,"450X, Rizta",1
COMP02096,RG0233,TVS,3,5.49,"iQube, X",4
COMP02097,RG0233,Bajaj Auto,2,3.52,"Chetak, GoGo",3
COMP02098,RG0234,Tata Motors,16,31.03,"Nexon EV, Tiago EV, Punch EV",29
COMP02099,RG0234,MG Motor,2,3.89,"ZS EV, Comet EV",3
COMP02100,RG0234,Mahindra Electric,13,24.3,"XUV400, BE 6",23
COMP02101,RG0234,BYD,5,8.77,"Atto 3, Seal",6
COMP02102,RG0234,Hyundai,4,8.53,"Kona Electric, Ioniq 5",8
COMP02103,RG0234,Ola Electric,5,9.17,"S1 Pro, S1 Air",7
COMP02104,RG0234,Ather Energy,1,1.15,"450X, Rizta",1
COMP02105,RG0234,TVS,1,2.36,"iQube, X",2
COMP02106,RG0234,Bajaj Auto,6,10.8,"Chetak, GoGo",8
COMP02107,RG0235,Tata Motors,12,22.46,"Nexon EV, Tiago EV, Punch EV",21
COMP02108,RG0235,MG Motor,3,6.43,"ZS EV, Comet EV",5
COMP02109,RG0235,Mahindra Electric,6,10.84,"XUV400, BE 6",10
COMP02110,RG0235,BYD,7,12.99,"Atto 3, Seal",9
COMP02111,RG0235,Hyundai,3,5.3,"Kona Electric, Ioniq 5",5
COMP02112,RG0235,Ola Electric,1,1.61,"S1 Pro, S1 Air",1
COMP02113,RG0235,Ather Energy,11,22.1,"450X, Rizta",16
COMP02114,RG0235,TVS,6,11.04,"iQube, X",8
COMP02115,RG0235,Bajaj Auto,4,7.23,"Chetak, GoGo",5
COMP02116,RG0236,Tata Motors,5,10.51,"Nexon EV, Tiago EV, Punch EV",10
COMP02117,RG0236,MG Motor,2,4.4,"ZS EV, Comet EV",3
COMP02118,RG0236,Mahindra Electric,12,22.36,"XUV400, BE 6",21
COMP02119,RG0236,BYD,1,1.71,"Atto 3, Seal",1
COMP02120,RG0236,Hyundai,6,11.75,"Kona Electric, Ioniq 5",11
COMP02121,RG0236,Ola Electric,6,11.59,"S1 Pro, S1 Air",8
COMP02122,RG0236,Ather Energy,5,10.17,"450X, Rizta",7
COMP02123,RG0236,TVS,3,4.86,"iQube, X",4
COMP02124,RG0236,Bajaj Auto,12,22.65,"Chetak, GoGo",17
COMP02125,RG0237,Tata Motors,14,27.41,"Nexon EV, Tiago EV, Punch EV",26
COMP02126,RG0237,MG Motor,4,7.0,"ZS EV, Comet EV",5
COMP02127,RG0237,Mahindra Electric,3,6.73,"XUV400, BE 6",6
COMP02128,RG0237,BYD,4,6.91,"Atto 3, Seal",5
COMP02129,RG0237,Hyundai,3,6.61,"Kona Electric, Ioniq 5",6
COMP02130,RG0237,Ola Electric,2,4.28,"S1 Pro, S1 Air",3
COMP02131,RG0237,Ather Energy,3,5.92,"450X, Rizta",4
COMP02132,RG0237,TVS,3,6.02,"iQube, X",4
COMP02133,RG0237,Bajaj Auto,15,29.12,"Chetak, GoGo",21
COMP02134,RG0238,Tata Motors,8,14.45,"Nexon EV, Tiago EV, Punch EV",13
COMP02135,RG0238,MG Motor,3,5.62,"ZS EV, Comet EV",4
COMP02136,RG0238,Mahindra Electric,7,12.77,"XUV400, BE 6",12
COMP02137,RG0238,BYD,5,10.4,"Atto 3, Seal",8
COMP02138,RG0238,Hyundai,7,13.33,"Kona Electric, Ioniq 5",12
COMP02139,RG0238,Ola Electric,7,13.04,"S1 Pro, S1 Air",10
COMP02140,RG0238,Ather Energy,3,6.15,"450X, Rizta",4
COMP02141,RG0238,TVS,4,8.02,"iQube, X",6
COMP02142,RG0238,Bajaj Auto,8,16.22,"Chetak, GoGo",12
COMP02143,RG0239,Tata Motors,4,8.07,"Nexon EV, Tiago EV, Punch EV",8
COMP02144,RG0239,MG Motor,2,4.45,"ZS EV, Comet EV",3
COMP02145,RG0239,Mahindra Electric,1,2.63,"XUV400, BE 6",2
COMP02146,RG0239,BYD,1,2.49,"Atto 3, Seal",2
COMP02147,RG0239,Hyundai,9,16.96,"Kona Electric, Ioniq 5",16
COMP02148,RG0239,Ola Electric,6,12.23,"S1 Pro, S1 Air",9
COMP02149,RG0239,Ather Energy,11,20.71,"450X, Rizta",15
COMP02150,RG0239,TVS,10,19.99,"iQube, X",15
COMP02151,RG0239,Bajaj Auto,6,12.47,"Chetak, GoGo",9
COMP02152,RG0240,Tata Motors,14,26.43,"Nexon EV, Tiago EV, Punch EV",25
COMP02153,RG0240,MG Motor,7,13.78,"ZS EV, Comet EV",10
COMP02154,RG0240,Mahindra Electric,1,2.15,"XUV400, BE 6",2
COMP02155,RG0240,BYD,5,9.87,"Atto 3, Seal",7
COMP02156,RG0240,Hyundai,4,8.09,"Kona Electric, Ioniq 5",8
COMP02157,RG0240,Ola Electric,3,5.68,"S1 Pro, S1 Air",4
COMP02158,RG0240,Ather Energy,6,11.19,"450X, Rizta",8
COMP02159,RG0240,TVS,5,8.72,"iQube, X",6
COMP02160,RG0240,Bajaj Auto,7,14.09,"Chetak, GoGo",10
COMP02161,RG0241,Tata Motors,11,12.99,"Nexon EV, Tiago EV, Punch EV",21
COMP02162,RG0241,MG Motor,23,25.98,"ZS EV, Comet EV",33
COMP02163,RG0241,Mahindra Electric,9,10.13,"XUV400, BE 6",16
COMP02164,RG0241,BYD,16,18.28,"Atto 3, Seal",23
COMP02165,RG0241,Hyundai,8,8.53,"Kona Electric, Ioniq 5",14
COMP02166,RG0241,Ola Electric,2,2.15,"S1 Pro, S1 Air",3
COMP02167,RG0241,Ather Energy,10,11.12,"450X, Rizta",14
COMP02168,RG0241,TVS,7,8.49,"iQube, X",11
COMP02169,RG0241,Bajaj Auto,2,2.33,"Chetak, GoGo",3
COMP02170,RG0242,Tata Motors,8,8.81,"Nexon EV, Tiago EV, Punch EV",14
COMP02171,RG0242,MG Motor,17,19.29,"ZS EV, Comet EV",24
COMP02172,RG0242,Mahindra Electric,2,2.74,"XUV400, BE 6",4
COMP02173,RG0242,BYD,7,7.39,"Atto 3, Seal",9
COMP02174,RG0242,Hyundai,25,28.94,"Kona Electric, Ioniq 5",47
COMP02175,RG0242,Ola Electric,14,15.72,"S1 Pro, S1 Air",20
COMP02176,RG0242,Ather Energy,9,10.16,"450X, Rizta",13
COMP02177,RG0242,TVS,5,5.41,"iQube, X",7
COMP02178,RG0242,Bajaj Auto,1,1.54,"Chetak, GoGo",2
COMP02179,RG0243,Tata Motors,25,28.48,"Nexon EV, Tiago EV, Punch EV",46
COMP02180,RG0243,MG Motor,6,7.12,"ZS EV, Comet EV",9
COMP02181,RG0243,Mahindra Electric,5,5.8,"XUV400, BE 6",9
COMP02182,RG0243,BYD,14,16.18,"Atto 3, Seal",20
COMP02183,RG0243,Hyundai,4,4.92,"Kona Electric, Ioniq 5",8
COMP02184,RG0243,Ola Electric,15,16.54,"S1 Pro, S1 Air",21
COMP02185,RG0243,Ather Energy,3,3.69,"450X, Rizta",5
COMP02186,RG0243,TVS,8,9.55,"iQube, X",12
COMP02187,RG0243,Bajaj Auto,7,7.72,"Chetak, GoGo",10
COMP02188,RG0244,Tata Motors,9,15.57,"Nexon EV, Tiago EV, Punch EV",16
COMP02189,RG0244,MG Motor,11,20.2,"ZS EV, Comet EV",16
COMP02190,RG0244,Mahindra Electric,9,15.36,"XUV400, BE 6",16
COMP02191,RG0244,BYD,3,5.42,"Atto 3, Seal",4
COMP02192,RG0244,Hyundai,10,17.84,"Kona Electric, Ioniq 5",18
COMP02193,RG0244,Ola Electric,5,9.68,"S1 Pro, S1 Air",8
COMP02194,RG0244,Ather Energy,7,11.8,"450X, Rizta",9
COMP02195,RG0244,TVS,1,1.13,"iQube, X",1
