sales_id,region_id,year,quarter,ev_sales,ev_registrations,total_vehicle_registrations,ev_penetration_pct,yoy_growth_pct,cagr_3yr,ev_market_maturity,ev_growth_segment,ev_adoption_stage
S0003095,RG0065,2024,3,1842,26320,597774,4.4,19.22,22.75,Scaling,Moderate,Growth
S0003096,RG0065,2024,4,2264,28584,637609,4.48,12.97,21.25,Scaling,Moderate,Growth
S0003097,RG0065,2025,1,1984,30568,624729,4.89,19.59,25.87,Scaling,Moderate,Growth
S0003098,RG0065,2025,2,2143,32711,657772,4.97,19.39,25.31,Scaling,Moderate,Growth
S0003099,RG0065,2025,3,2258,34969,692044,5.05,22.58,23.73,Scaling,Moderate,Growth
S0003100,RG0065,2025,4,2632,37601,732535,5.13,16.25,23.22,Scaling,Moderate,Growth
S0003101,RG0065,2026,1,2408,40009,721793,5.54,21.37,18.97,Scaling,Moderate,Growth
S0003102,RG0065,2026,2,2525,42534,756429,5.62,17.83,20.56,Scaling,Moderate,Growth
S0003103,RG0065,2026,3,2928,45462,797159,5.7,29.67,23.75,Scaling,High,Growth
S0003104,RG0065,2026,4,3276,48738,842781,5.78,24.47,17.8,Scaling,Moderate,Growth
S0003105,RG0065,2027,1,3315,52053,840513,6.19,37.67,25.95,Scaling,High,Growth
S0003106,RG0065,2027,2,3345,55398,883118,6.27,32.48,23.06,Scaling,High,Growth
S0003107,RG0065,2027,3,3577,58975,928302,6.35,22.17,24.76,Scaling,Moderate,Growth
S0003108,RG0065,2027,4,4374,63349,984751,6.43,33.52,24.55,Scaling,High,Growth
S0003109,RG0065,2028,1,3733,67082,980301,6.84,12.61,23.45,Scaling,Moderate,Growth
S0003110,RG0065,2028,2,4104,71186,1028254,6.92,22.69,24.18,Scaling,Moderate,Growth
S0003111,RG0065,2028,3,4183,75369,1076239,7.0,16.94,22.82,Scaling,Moderate,Growth
S0003112,RG0065,2028,4,4876,80245,1132924,7.08,11.48,22.82,Scaling,Moderate,Growth
S0003113,RG0065,2029,1,5332,85577,1142093,7.49,42.83,30.34,Scaling,High,Growth
S0003114,RG0065,2029,2,5205,90782,1198759,7.57,26.83,27.27,Scaling,High,Accelerated
S0003115,RG0065,2029,3,5912,96694,1263478,7.65,41.33,26.39,Scaling,High,Accelerated
S0003116,RG0065,2029,4,6728,103422,1337411,7.73,37.98,27.11,Scaling,High,Accelerated
S0003117,RG0065,2030,1,6047,109469,1344333,8.14,13.41,22.19,Mature,Moderate,Accelerated
S0003118,RG0065,2030,2,6158,115627,1406141,8.22,18.31,22.56,Mature,Moderate,Accelerated
S0003119,RG0065,2030,3,6602,122229,1472106,8.3,11.67,22.66,Mature,Moderate,Accelerated
S0003120,RG0065,2030,4,7903,130132,1552332,8.38,17.46,21.8,Mature,Moderate,Accelerated
S0003121,RG0066,2019,1,405,405,62986,0.64,0.0,0.0,Early,Low,Pilot
S0003122,RG0066,2019,2,439,844,116736,0.72,0.0,0.0,Early,Low,Pilot
S0003123,RG0066,2019,3,487,1331,165753,0.8,0.0,0.0,Early,Low,Pilot
S0003124,RG0066,2019,4,559,1890,214043,0.88,0.0,0.0,Early,Low,Pilot
S0003125,RG0066,2020,1,543,2433,188167,1.29,34.07,0.0,Early,High,Early Adoption
S0003126,RG0066,2020,2,567,3000,218500,1.37,29.16,0.0,Early,High,Early Adoption
S0003127,RG0066,2020,3,631,3631,249897,1.45,29.57,0.0,Early,High,Early Adoption
S0003128,RG0066,2020,4,730,4361,284475,1.53,30.59,0.0,Emerging,High,Early Adoption
S0003129,RG0066,2021,1,623,4984,256511,1.94,14.73,0.0,Emerging,Moderate,Early Adoption
S0003130,RG0066,2021,2,627,5611,277360,2.02,10.58,0.0,Emerging,Moderate,Early Adoption
S0003131,RG0066,2021,3,685,6296,299382,2.1,8.56,0.0,Emerging,Low,Early Adoption
S0003132,RG0066,2021,4,795,7091,324828,2.18,8.9,0.0,Emerging,Low,Early Adoption
S0003133,RG0066,2022,1,742,7833,302083,2.59,19.1,22.36,Emerging,Moderate,Early Adoption
S0003134,RG0066,2022,2,763,8596,321586,2.67,21.69,20.23,Emerging,Moderate,Early Adoption
S0003135,RG0066,2022,3,796,9392,341155,2.75,16.2,17.8,Emerging,Moderate,Early Adoption
S0003136,RG0066,2022,4,1017,10409,367420,2.83,27.92,22.08,Emerging,High,Early Adoption
S0003137,RG0066,2023,1,1002,11411,351866,3.24,35.04,22.66,Emerging,High,Early Adoption
S0003138,RG0066,2023,2,1107,12518,376708,3.32,45.09,24.98,Emerging,Hyper,Early Adoption
S0003139,RG0066,2023,3,1160,13678,401939,3.4,45.73,22.5,Emerging,Hyper,Early Adoption
S0003140,RG0066,2023,4,1442,15120,434109,3.48,41.79,25.47,Emerging,High,Early Adoption
S0003141,RG0066,2024,1,1177,16297,418623,3.89,17.47,23.62,Emerging,Moderate,Growth
S0003142,RG0066,2024,2,1275,17572,442285,3.97,15.18,26.69,Emerging,Moderate,Growth
S0003143,RG0066,2024,3,1436,19008,468986,4.05,23.79,27.98,Scaling,Moderate,Growth
S0003144,RG0066,2024,4,1723,20731,501597,4.13,19.49,29.41,Scaling,Moderate,Growth
S0003145,RG0066,2025,1,1422,22153,487629,4.54,20.82,24.21,Scaling,Moderate,Growth
S0003146,RG0066,2025,2,1441,23594,510361,4.62,13.02,23.61,Scaling,Moderate,Growth
S0003147,RG0066,2025,3,1664,25258,537061,4.7,15.88,27.86,Scaling,Moderate,Growth
S0003148,RG0066,2025,4,2058,27316,571106,4.78,19.44,26.49,Scaling,Moderate,Growth
S0003149,RG0066,2026,1,1663,28979,558040,5.19,16.95,18.4,Scaling,Moderate,Growth
S0003150,RG0066,2026,2,1690,30669,581623,5.27,17.28,15.15,Scaling,Moderate,Growth
S0003151,RG0066,2026,3,1841,32510,607323,5.35,10.64,16.64,Scaling,Moderate,Growth
S0003152,RG0066,2026,4,2251,34761,639812,5.43,9.38,16.0,Scaling,Low,Growth
S0003153,RG0066,2027,1,2105,36866,630943,5.84,26.58,21.38,Scaling,High,Growth
S0003154,RG0066,2027,2,2273,39139,660797,5.92,34.5,21.25,Scaling,High,Growth
S0003155,RG0066,2027,3,2481,41620,693320,6.0,34.76,19.99,Scaling,High,Growth
S0003156,RG0066,2027,4,2893,44513,731761,6.08,28.52,18.86,Scaling,High,Growth
S0003157,RG0066,2028,1,2655,47168,726444,6.49,26.13,23.14,Scaling,High,Growth
S0003158,RG0066,2028,2,2883,50051,761464,6.57,26.84,26.01,Scaling,High,Growth
S0003159,RG0066,2028,3,3289,53340,801744,6.65,32.57,25.5,Scaling,High,Growth
S0003160,RG0066,2028,4,3806,57146,848745,6.73,31.56,22.75,Scaling,High,Growth
S0003161,RG0066,2029,1,3036,60182,842531,7.14,14.35,22.22,Scaling,Moderate,Growth
S0003162,RG0066,2029,2,3232,63414,877945,7.22,12.11,24.13,Scaling,Moderate,Growth
S0003163,RG0066,2029,3,3499,66913,916240,7.3,6.38,23.87,Scaling,Low,Growth
S0003164,RG0066,2029,4,4247,71160,963836,7.38,11.59,23.57,Scaling,Moderate,Growth
S0003165,RG0066,2030,1,3716,74876,960811,7.79,22.4,20.86,Scaling,Moderate,Accelerated
S0003166,RG0066,2030,2,3896,78772,1000533,7.87,20.54,19.68,Scaling,Moderate,Accelerated
S0003167,RG0066,2030,3,4223,82995,1043568,7.95,20.69,19.4,Scaling,Moderate,Accelerated
S0003168,RG0066,2030,4,5195,88190,1097846,8.03,22.32,21.55,Mature,Moderate,Accelerated
S0003169,RG0067,2019,1,476,476,74028,0.64,0.0,0.0,Early,Low,Pilot
S0003170,RG0067,2019,2,477,953,131812,0.72,0.0,0.0,Early,Low,Pilot
S0003171,RG0067,2019,3,518,1471,183188,0.8,0.0,0.0,Early,Low,Pilot
S0003172,RG0067,2019,4,612,2083,235900,0.88,0.0,0.0,Early,Low,Pilot
S0003173,RG0067,2020,1,500,2583,199768,1.29,5.04,0.0,Early,Low,Early Adoption
S0003174,RG0067,2020,2,507,3090,225055,1.37,6.29,0.0,Early,Low,Early Adoption
S0003175,RG0067,2020,3,592,3682,253407,1.45,14.29,0.0,Early,Moderate,Early Adoption
S0003176,RG0067,2020,4,695,4377,285519,1.53,13.56,0.0,Emerging,Moderate,Early Adoption
S0003177,RG0067,2021,1,599,4976,256099,1.94,19.8,0.0,Emerging,Moderate,Early Adoption
S0003178,RG0067,2021,2,653,5629,278250,2.02,28.8,0.0,Emerging,High,Early Adoption
S0003179,RG0067,2021,3,679,6308,299952,2.1,14.7,0.0,Emerging,Moderate,Early Adoption
S0003180,RG0067,2021,4,872,7180,328905,2.18,25.47,0.0,Emerging,High,Early Adoption
S0003181,RG0067,2022,1,849,8029,309641,2.59,41.74,21.27,Emerging,High,Early Adoption
S0003182,RG0067,2022,2,871,8900,332959,2.67,33.38,22.23,Emerging,High,Early Adoption
S0003183,RG0067,2022,3,945,9845,357610,2.75,39.18,22.19,Emerging,High,Early Adoption
S0003184,RG0067,2022,4,1124,10969,387187,2.83,28.9,22.46,Emerging,High,Early Adoption
S0003185,RG0067,2023,1,1013,11982,369473,3.24,19.32,26.54,Emerging,Moderate,Early Adoption
S0003186,RG0067,2023,2,1070,13052,392778,3.32,22.85,28.27,Emerging,Moderate,Early Adoption
S0003187,RG0067,2023,3,1167,14219,417837,3.4,23.49,25.39,Emerging,Moderate,Early Adoption
S0003188,RG0067,2023,4,1480,15699,450732,3.48,31.67,28.65,Emerging,High,Early Adoption
S0003189,RG0067,2024,1,1206,16905,434241,3.89,19.05,26.27,Emerging,Moderate,Growth
S0003190,RG0067,2024,2,1263,18168,457287,3.97,18.04,24.59,Emerging,Moderate,Growth
S0003191,RG0067,2024,3,1320,19488,480829,4.05,13.11,24.81,Scaling,Moderate,Growth
S0003192,RG0067,2024,4,1503,20991,507888,4.13,1.55,19.9,Scaling,Low,Growth
S0003193,RG0067,2025,1,1391,22382,492670,4.54,15.34,17.89,Scaling,Moderate,Growth
S0003194,RG0067,2025,2,1472,23854,515985,4.62,16.55,19.11,Scaling,Moderate,Growth
S0003195,RG0067,2025,3,1672,25526,542760,4.7,26.67,20.95,Scaling,High,Growth
S0003196,RG0067,2025,4,1909,27435,573594,4.78,27.01,19.31,Scaling,High,Growth
S0003197,RG0067,2026,1,1659,29094,560254,5.19,19.27,17.87,Scaling,Moderate,Growth
S0003198,RG0067,2026,2,1689,30783,583785,5.27,14.74,16.43,Scaling,Moderate,Growth
S0003199,RG0067,2026,3,1846,32629,609546,5.35,10.41,16.52,Scaling,Moderate,Growth
S0003200,RG0067,2026,4,2242,34871,641837,5.43,17.44,14.85,Scaling,Moderate,Growth
S0003201,RG0067,2027,1,2148,37019,633562,5.84,29.48,21.22,Scaling,High,Growth
S0003202,RG0067,2027,2,2278,39297,663464,5.92,34.87,21.73,Scaling,High,Growth
S0003203,RG0067,2027,3,2504,41801,696335,6.0,35.64,23.79,Scaling,High,Growth
S0003204,RG0067,2027,4,2907,44708,734966,6.08,29.66,24.59,Scaling,High,Growth
S0003205,RG0067,2028,1,2531,47239,727537,6.49,17.83,22.08,Scaling,Moderate,Growth
S0003206,RG0067,2028,2,2824,50063,761646,6.57,23.97,24.26,Scaling,Moderate,Growth
S0003207,RG0067,2028,3,3070,53133,798632,6.65,22.6,22.45,Scaling,Moderate,Growth
S0003208,RG0067,2028,4,3620,56753,842908,6.73,24.53,23.78,Scaling,Moderate,Growth
S0003209,RG0067,2029,1,3417,60170,842363,7.14,35.01,27.23,Scaling,High,Growth
S0003210,RG0067,2029,2,3697,63867,884217,7.22,30.91,29.84,Scaling,High,Growth
S0003211,RG0067,2029,3,3793,67660,926469,7.3,23.55,27.13,Scaling,Moderate,Growth
S0003212,RG0067,2029,4,4725,72385,980428,7.38,30.52,28.21,Scaling,High,Growth
S0003213,RG0067,2030,1,3635,76020,975491,7.79,6.38,19.17,Scaling,Low,Accelerated
S0003214,RG0067,2030,2,4127,80147,1017998,7.87,11.63,21.91,Scaling,Moderate,Accelerated
S0003215,RG0067,2030,3,4459,84606,1063825,7.95,17.56,21.21,Scaling,Moderate,Accelerated
S0003216,RG0067,2030,4,4938,89544,1114702,8.03,4.51,19.32,Mature,Low,Accelerated
S0003217,RG0068,2019,1,573,573,89114,0.64,0.0,0.0,Early,Low,Pilot
S0003218,RG0068,2019,2,589,1162,160719,0.72,0.0,0.0,Early,Low,Pilot
S0003219,RG0068,2019,3,630,1792,223163,0.8,0.0,0.0,Early,Low,Pilot
S0003220,RG0068,2019,4,730,2522,285617,0.88,0.0,0.0,Early,Low,Pilot
S0003221,RG0068,2020,1,703,3225,249420,1.29,22.69,0.0,Early,Moderate,Early Adoption
S0003222,RG0068,2020,2,734,3959,288347,1.37,24.62,0.0,Early,Moderate,Early Adoption
S0003223,RG0068,2020,3,775,4734,325809,1.45,23.02,0.0,Early,Moderate,Early Adoption
S0003224,RG0068,2020,4,915,5649,368493,1.53,25.34,0.0,Emerging,High,Early Adoption
S0003225,RG0068,2021,1,820,6469,332939,1.94,16.64,0.0,Emerging,Moderate,Early Adoption
S0003226,RG0068,2021,2,861,7330,362333,2.02,17.3,0.0,Emerging,Moderate,Early Adoption
S0003227,RG0068,2021,3,1014,8344,396767,2.1,30.84,0.0,Emerging,High,Early Adoption
S0003228,RG0068,2021,4,1162,9506,435456,2.18,26.99,0.0,Emerging,High,Early Adoption
S0003229,RG0068,2022,1,1043,10549,406826,2.59,27.2,22.1,Emerging,High,Early Adoption
S0003230,RG0068,2022,2,1054,11603,434082,2.67,22.42,21.41,Emerging,Moderate,Early Adoption
S0003231,RG0068,2022,3,1180,12783,464330,2.75,16.37,23.27,Emerging,Moderate,Early Adoption
S0003232,RG0068,2022,4,1343,14126,498623,2.83,15.58,22.53,Emerging,Moderate,Early Adoption
S0003233,RG0068,2023,1,1369,15495,477798,3.24,31.26,24.88,Emerging,High,Early Adoption
S0003234,RG0068,2023,2,1332,16827,506380,3.32,26.38,21.97,Emerging,High,Early Adoption
S0003235,RG0068,2023,3,1522,18349,539201,3.4,28.98,25.23,Emerging,High,Early Adoption
S0003236,RG0068,2023,4,1894,20243,581194,3.48,41.03,27.44,Emerging,High,Early Adoption
S0003237,RG0068,2024,1,1467,21710,557668,3.89,7.16,21.4,Emerging,Low,Growth
S0003238,RG0068,2024,2,1550,23260,585452,3.97,16.37,21.65,Emerging,Moderate,Growth
S0003239,RG0068,2024,3,1769,25029,617543,4.05,16.23,20.38,Scaling,Moderate,Growth
S0003240,RG0068,2024,4,2186,27215,658481,4.13,15.42,23.45,Scaling,Moderate,Growth
S0003241,RG0068,2025,1,1841,29056,639577,4.54,25.49,20.85,Scaling,High,Growth
S0003242,RG0068,2025,2,1853,30909,668592,4.62,19.55,20.69,Scaling,Moderate,Growth
S0003243,RG0068,2025,3,1988,32897,699490,4.7,12.38,18.99,Scaling,Moderate,Growth
S0003244,RG0068,2025,4,2520,35417,740477,4.78,15.28,23.34,Scaling,Moderate,Growth
S0003245,RG0068,2026,1,2214,37631,724649,5.19,20.26,17.38,Scaling,Moderate,Growth
S0003246,RG0068,2026,2,2208,39839,755528,5.27,19.16,18.35,Scaling,Moderate,Growth
S0003247,RG0068,2026,3,2426,42265,789557,5.35,22.03,16.81,Scaling,Moderate,Growth
S0003248,RG0068,2026,4,3051,45316,834088,5.43,21.07,17.23,Scaling,Moderate,Growth
S0003249,RG0068,2027,1,2984,48300,826630,5.84,34.78,26.7,Scaling,High,Growth
S0003250,RG0068,2027,2,3041,51341,866807,5.92,37.73,25.19,Scaling,High,Growth
S0003251,RG0068,2027,3,3249,54590,909379,6.0,33.92,22.46,Scaling,High,Growth
S0003252,RG0068,2027,4,3805,58395,959970,6.08,24.71,20.29,Scaling,Moderate,Growth
S0003253,RG0068,2028,1,3425,61820,952102,6.49,14.78,22.99,Scaling,Moderate,Growth
S0003254,RG0068,2028,2,3622,65442,995618,6.57,19.11,25.03,Scaling,Moderate,Growth
S0003255,RG0068,2028,3,4068,69510,1044792,6.65,25.21,26.96,Scaling,High,Growth
S0003256,RG0068,2028,4,4515,74025,1099436,6.73,18.66,21.46,Scaling,Moderate,Growth
S0003257,RG0068,2029,1,4680,78705,1101848,7.14,36.64,28.34,Scaling,High,Growth
S0003258,RG0068,2029,2,4688,83393,1154548,7.22,29.43,28.53,Scaling,High,Growth
S0003259,RG0068,2029,3,5034,88427,1210831,7.3,23.75,27.55,Scaling,Moderate,Growth
S0003260,RG0068,2029,4,6306,94733,1283123,7.38,39.67,27.38,Scaling,High,Growth
S0003261,RG0068,2030,1,5209,99942,1282459,7.79,11.3,20.41,Scaling,Moderate,Accelerated
S0003262,RG0068,2030,2,5318,105260,1336974,7.87,13.44,20.48,Scaling,Moderate,Accelerated
S0003263,RG0068,2030,3,5837,111097,1396919,7.95,15.95,21.57,Scaling,Moderate,Accelerated
S0003264,RG0068,2030,4,6886,117983,1468729,8.03,9.2,21.86,Mature,Low,Accelerated
S0003265,RG0069,2019,1,577,577,89736,0.64,0.0,0.0,Early,Low,Pilot
S0003266,RG0069,2019,2,601,1178,162932,0.72,0.0,0.0,Early,Low,Pilot
S0003267,RG0069,2019,3,630,1808,225156,0.8,0.0,0.0,Early,Low,Pilot
S0003268,RG0069,2019,4,719,2527,286183,0.88,0.0,0.0,Early,Low,Pilot
S0003269,RG0069,2020,1,684,3211,248337,1.29,18.54,0.0,Early,Moderate,Early Adoption
S0003270,RG0069,2020,2,705,3916,285215,1.37,17.3,0.0,Early,Moderate,Early Adoption
S0003271,RG0069,2020,3,741,4657,320509,1.45,17.62,0.0,Early,Moderate,Early Adoption
S0003272,RG0069,2020,4,873,5530,360731,1.53,21.42,0.0,Emerging,Moderate,Early Adoption
S0003273,RG0069,2021,1,898,6428,330829,1.94,31.29,0.0,Emerging,High,Early Adoption
S0003274,RG0069,2021,2,947,7375,364558,2.02,34.33,0.0,Emerging,High,Early Adoption
S0003275,RG0069,2021,3,971,8346,396862,2.1,31.04,0.0,Emerging,High,Early Adoption
S0003276,RG0069,2021,4,1221,9567,438250,2.18,39.86,0.0,Emerging,High,Early Adoption
S0003277,RG0069,2022,1,1068,10635,410143,2.59,18.93,22.78,Emerging,Moderate,Early Adoption
S0003278,RG0069,2022,2,1159,11794,441227,2.67,22.39,24.47,Emerging,Moderate,Early Adoption
S0003279,RG0069,2022,3,1229,13023,473048,2.75,26.57,24.95,Emerging,High,Early Adoption
S0003280,RG0069,2022,4,1427,14450,510060,2.83,16.87,25.67,Emerging,Moderate,Early Adoption
S0003281,RG0069,2023,1,1363,15813,487604,3.24,27.62,25.84,Emerging,High,Early Adoption
S0003282,RG0069,2023,2,1440,17253,519200,3.32,24.25,26.88,Emerging,Moderate,Early Adoption
S0003283,RG0069,2023,3,1479,18732,550455,3.4,20.34,25.91,Emerging,Moderate,Early Adoption
S0003284,RG0069,2023,4,1891,20623,592105,3.48,32.52,29.39,Emerging,High,Early Adoption
S0003285,RG0069,2024,1,1664,22287,572489,3.89,22.08,22.83,Emerging,Moderate,Growth
S0003286,RG0069,2024,2,1622,23909,601787,3.97,12.64,19.65,Emerging,Moderate,Growth
S0003287,RG0069,2024,3,1877,25786,636220,4.05,26.91,24.57,Scaling,High,Growth
S0003288,RG0069,2024,4,2174,27960,676506,4.13,14.97,21.2,Scaling,Moderate,Growth
S0003289,RG0069,2025,1,1870,29830,656615,4.54,12.38,20.53,Scaling,Moderate,Growth
S0003290,RG0069,2025,2,2018,31848,688903,4.62,24.41,20.3,Scaling,Moderate,Growth
S0003291,RG0069,2025,3,2220,34068,724389,4.7,18.27,21.79,Scaling,Moderate,Growth
S0003292,RG0069,2025,4,2456,36524,763621,4.78,12.97,19.84,Scaling,Moderate,Growth
S0003293,RG0069,2026,1,2217,38741,746023,5.19,18.56,17.6,Scaling,Moderate,Growth
S0003294,RG0069,2026,2,2287,41028,778077,5.27,13.33,16.67,Scaling,Moderate,Growth
S0003295,RG0069,2026,3,2407,43435,811414,5.35,8.42,17.63,Scaling,Low,Growth
S0003296,RG0069,2026,4,2847,46282,851868,5.43,15.92,14.61,Scaling,Moderate,Growth
S0003297,RG0069,2027,1,2634,48916,837173,5.84,18.81,16.54,Scaling,Moderate,Growth
S0003298,RG0069,2027,2,2952,51868,875705,5.92,29.08,22.09,Scaling,High,Growth
S0003299,RG0069,2027,3,2969,54837,913493,6.0,23.35,16.52,Scaling,Moderate,Growth
S0003300,RG0069,2027,4,3867,58704,965050,6.08,35.83,21.16,Scaling,High,Growth
S0003301,RG0069,2028,1,3525,62229,958401,6.49,33.83,23.53,Scaling,High,Growth
S0003302,RG0069,2028,2,3937,66166,1006633,6.57,33.37,24.95,Scaling,High,Growth
S0003303,RG0069,2028,3,4038,70204,1055223,6.65,36.01,22.07,Scaling,High,Growth
S0003304,RG0069,2028,4,5130,75334,1118877,6.73,32.66,27.83,Scaling,High,Growth
S0003305,RG0069,2029,1,4175,79509,1113104,7.14,18.44,23.49,Scaling,Moderate,Growth
S0003306,RG0069,2029,2,4446,83955,1162329,7.22,12.93,24.81,Scaling,Moderate,Growth
S0003307,RG0069,2029,3,4562,88517,1212064,7.3,12.98,23.75,Scaling,Moderate,Growth
S0003308,RG0069,2029,4,5950,94467,1279521,7.38,15.98,27.85,Scaling,Moderate,Growth
S0003309,RG0069,2030,1,5120,99587,1277903,7.79,22.63,24.8,Scaling,Moderate,Accelerated
S0003310,RG0069,2030,2,5215,104802,1331157,7.87,17.3,20.89,Scaling,Moderate,Accelerated
S0003311,RG0069,2030,3,5705,110507,1389501,7.95,25.05,24.32,Scaling,High,Accelerated
S0003312,RG0069,2030,4,7047,117554,1463389,8.03,18.44,22.15,Mature,Moderate,Accelerated
S0003313,RG0070,2019,1,477,477,74184,0.64,0.0,0.0,Early,Low,Pilot
S0003314,RG0070,2019,2,487,964,133333,0.72,0.0,0.0,Early,Low,Pilot
S0003315,RG0070,2019,3,547,1511,188169,0.8,0.0,0.0,Early,Low,Pilot
S0003316,RG0070,2019,4,619,2130,241223,0.88,0.0,0.0,Early,Low,Pilot
S0003317,RG0070,2020,1,515,2645,204563,1.29,7.97,0.0,Early,Low,Early Adoption
S0003318,RG0070,2020,2,535,3180,231610,1.37,9.86,0.0,Early,Low,Early Adoption
S0003319,RG0070,2020,3,570,3750,258087,1.45,4.2,0.0,Early,Low,Early Adoption
S0003320,RG0070,2020,4,672,4422,288454,1.53,8.56,0.0,Emerging,Low,Early Adoption
S0003321,RG0070,2021,1,687,5109,262944,1.94,33.4,0.0,Emerging,High,Early Adoption
S0003322,RG0070,2021,2,657,5766,285022,2.02,22.8,0.0,Emerging,Moderate,Early Adoption
S0003323,RG0070,2021,3,708,6474,307846,2.1,24.21,0.0,Emerging,Moderate,Early Adoption
S0003324,RG0070,2021,4,906,7380,338067,2.18,34.82,0.0,Emerging,High,Early Adoption
S0003325,RG0070,2022,1,832,8212,316699,2.59,21.11,20.37,Emerging,Moderate,Early Adoption
S0003326,RG0070,2022,2,831,9043,338309,2.67,26.48,19.5,Emerging,High,Early Adoption
S0003327,RG0070,2022,3,911,9954,361569,2.75,28.67,18.53,Emerging,High,Early Adoption
S0003328,RG0070,2022,4,1167,11121,392552,2.83,28.81,23.54,Emerging,High,Early Adoption
S0003329,RG0070,2023,1,1047,12168,375208,3.24,25.84,26.68,Emerging,High,Early Adoption
S0003330,RG0070,2023,2,1119,13287,399850,3.32,34.66,27.89,Emerging,High,Early Adoption
S0003331,RG0070,2023,3,1122,14409,423421,3.4,23.16,25.33,Emerging,Moderate,Early Adoption
S0003332,RG0070,2023,4,1359,15768,452713,3.48,16.45,26.46,Emerging,Moderate,Early Adoption
S0003333,RG0070,2024,1,1328,17096,439147,3.89,26.84,24.57,Emerging,High,Growth
S0003334,RG0070,2024,2,1390,18486,465291,3.97,24.22,28.38,Emerging,Moderate,Growth
S0003335,RG0070,2024,3,1460,19946,492129,4.05,30.12,27.28,Scaling,High,Growth
S0003336,RG0070,2024,4,1800,21746,526155,4.13,32.45,25.71,Scaling,High,Growth
S0003337,RG0070,2025,1,1490,23236,511468,4.54,12.2,21.44,Scaling,Moderate,Growth
S0003338,RG0070,2025,2,1565,24801,536470,4.62,12.59,23.49,Scaling,Moderate,Growth
S0003339,RG0070,2025,3,1713,26514,563768,4.7,17.33,23.43,Scaling,Moderate,Growth
S0003340,RG0070,2025,4,2109,28623,598432,4.78,17.17,21.81,Scaling,Moderate,Growth
S0003341,RG0070,2026,1,1937,30560,588484,5.19,30.0,22.76,Scaling,High,Growth
S0003342,RG0070,2026,2,1987,32547,617239,5.27,26.96,21.09,Scaling,High,Growth
S0003343,RG0070,2026,3,2111,34658,647450,5.35,23.23,23.45,Scaling,Moderate,Growth
S0003344,RG0070,2026,4,2575,37233,685312,5.43,22.1,23.74,Scaling,Moderate,Growth
S0003345,RG0070,2027,1,2022,39255,671830,5.84,4.39,15.04,Scaling,Low,Growth
S0003346,RG0070,2027,2,2309,41564,701739,5.92,16.21,18.43,Scaling,Moderate,Growth
S0003347,RG0070,2027,3,2444,44008,733100,6.0,15.77,18.74,Scaling,Moderate,Growth
S0003348,RG0070,2027,4,2751,46759,768683,6.08,6.83,15.19,Scaling,Low,Growth
S0003349,RG0070,2028,1,2891,49650,764670,6.49,42.98,24.73,Scaling,High,Growth
S0003350,RG0070,2028,2,3043,52693,801658,6.57,31.79,24.81,Scaling,High,Growth
S0003351,RG0070,2028,3,3333,56026,842116,6.65,36.37,24.84,Scaling,High,Growth
S0003352,RG0070,2028,4,3901,59927,890049,6.73,41.8,22.75,Scaling,High,Growth
S0003353,RG0070,2029,1,3394,63321,886476,7.14,17.4,20.56,Scaling,Moderate,Growth
S0003354,RG0070,2029,2,3482,66803,924865,7.22,14.43,20.56,Scaling,Moderate,Growth
S0003355,RG0070,2029,3,3979,70782,969218,7.3,19.38,23.53,Scaling,Moderate,Growth
S0003356,RG0070,2029,4,4718,75500,1022620,7.38,20.94,22.37,Scaling,Moderate,Growth
S0003357,RG0070,2030,1,3783,79283,1017362,7.79,11.46,23.22,Scaling,Moderate,Accelerated
S0003358,RG0070,2030,2,4256,83539,1061082,7.87,22.23,22.61,Scaling,Moderate,Accelerated
S0003359,RG0070,2030,3,4583,88122,1108035,7.95,15.18,23.32,Scaling,Moderate,Accelerated
S0003360,RG0070,2030,4,5455,93577,1164907,8.03,15.62,25.63,Mature,Moderate,Accelerated
S0003361,RG0071,2019,1,833,833,76073,1.09,0.0,0.0,Early,Low,Early Adoption
S0003362,RG0071,2019,2,906,1739,148000,1.18,0.0,0.0,Early,Low,Early Adoption
S0003363,RG0071,2019,3,982,2721,216813,1.25,0.0,0.0,Early,Low,Early Adoption
S0003364,RG0071,2019,4,1186,3907,292659,1.33,0.0,0.0,Early,Low,Early Adoption
S0003365,RG0071,2020,1,1162,5069,290487,1.75,39.5,0.0,Emerging,High,Early Adoption
S0003366,RG0071,2020,2,1207,6276,343890,1.83,33.22,0.0,Emerging,High,Early Adoption
S0003367,RG0071,2020,3,1365,7641,401102,1.91,39.0,0.0,Emerging,High,Early Adoption
