env_id,region_id,year,aqi_score,co2_target_pct,pollution_level,carbon_intensity,green_transition_priority
ENV002071,RG0173,2025,119.1,28.2,High,0.59,42.3
ENV002072,RG0173,2026,114.2,29.9,High,0.59,42.0
ENV002073,RG0173,2027,115.0,31.6,High,0.59,42.7
ENV002074,RG0173,2028,116.7,33.3,High,0.59,43.6
ENV002075,RG0173,2029,110.0,35.0,High,0.59,43.0
ENV002076,RG0173,2030,114.4,36.7,High,0.59,44.4
ENV002077,RG0174,2019,121.0,18.0,High,0.59,39.0
ENV002078,RG0174,2020,129.2,19.7,High,0.59,41.1
ENV002079,RG0174,2021,125.5,21.4,High,0.59,41.1
ENV002080,RG0174,2022,124.2,23.1,High,0.59,41.4
ENV002081,RG0174,2023,116.2,24.8,High,0.59,40.5
ENV002082,RG0174,2024,121.3,26.5,High,0.59,42.1
ENV002083,RG0174,2025,124.6,28.2,High,0.59,43.3
ENV002084,RG0174,2026,115.7,29.9,High,0.59,42.2
ENV002085,RG0174,2027,111.4,31.6,High,0.59,42.0
ENV002086,RG0174,2028,116.3,33.3,High,0.59,43.6
ENV002087,RG0174,2029,116.3,35.0,High,0.59,44.2
ENV002088,RG0174,2030,112.0,36.7,High,0.59,44.0
ENV002089,RG0175,2019,130.0,18.0,High,0.59,40.7
ENV002090,RG0175,2020,121.2,19.7,High,0.59,39.7
ENV002091,RG0175,2021,128.5,21.4,High,0.59,41.6
ENV002092,RG0175,2022,118.8,23.1,High,0.59,40.4
ENV002093,RG0175,2023,126.9,24.8,High,0.59,42.5
ENV002094,RG0175,2024,116.5,26.5,High,0.59,41.2
ENV002095,RG0175,2025,124.6,28.2,High,0.59,43.3
ENV002096,RG0175,2026,111.1,29.9,High,0.59,41.4
ENV002097,RG0175,2027,121.4,31.6,High,0.59,43.9
ENV002098,RG0175,2028,108.5,33.3,High,0.59,42.1
ENV002099,RG0175,2029,116.9,35.0,High,0.59,44.3
ENV002100,RG0175,2030,111.1,36.7,High,0.59,43.8
ENV002101,RG0176,2019,135.1,18.0,High,0.46,39.4
ENV002102,RG0176,2020,122.0,19.7,High,0.46,37.5
ENV002103,RG0176,2021,122.1,21.4,High,0.46,38.2
ENV002104,RG0176,2022,127.3,23.1,High,0.46,39.7
ENV002105,RG0176,2023,121.8,24.8,High,0.46,39.3
ENV002106,RG0176,2024,126.1,26.5,High,0.46,40.7
ENV002107,RG0176,2025,129.7,28.2,High,0.46,42.0
ENV002108,RG0176,2026,123.4,29.9,High,0.46,41.4
ENV002109,RG0176,2027,125.3,31.6,High,0.46,42.4
ENV002110,RG0176,2028,122.1,33.3,High,0.46,42.4
ENV002111,RG0176,2029,121.8,35.0,High,0.46,42.9
ENV002112,RG0176,2030,114.7,36.7,High,0.46,42.2
ENV002113,RG0177,2019,129.0,18.0,High,0.46,38.2
ENV002114,RG0177,2020,121.5,19.7,High,0.46,37.5
ENV002115,RG0177,2021,131.2,21.4,High,0.46,39.8
ENV002116,RG0177,2022,129.7,23.1,High,0.46,40.2
ENV002117,RG0177,2023,125.4,24.8,High,0.46,40.0
ENV002118,RG0177,2024,127.5,26.5,High,0.46,41.0
ENV002119,RG0177,2025,123.0,28.2,High,0.46,40.7
ENV002120,RG0177,2026,118.4,29.9,High,0.46,40.5
ENV002121,RG0177,2027,121.3,31.6,High,0.46,41.6
ENV002122,RG0177,2028,124.2,33.3,High,0.46,42.8
ENV002123,RG0177,2029,118.6,35.0,High,0.46,42.3
ENV002124,RG0177,2030,122.3,36.7,High,0.46,43.6
ENV002125,RG0178,2019,123.5,18.0,High,0.46,37.2
ENV002126,RG0178,2020,112.6,19.7,High,0.46,35.8
ENV002127,RG0178,2021,121.8,21.4,High,0.46,38.1
ENV002128,RG0178,2022,121.0,23.1,High,0.46,38.6
ENV002129,RG0178,2023,109.0,24.8,High,0.46,36.9
ENV002130,RG0178,2024,116.1,26.5,High,0.46,38.9
ENV002131,RG0178,2025,105.5,28.2,High,0.46,37.5
ENV002132,RG0178,2026,111.0,29.9,High,0.46,39.1
ENV002133,RG0178,2027,108.0,31.6,High,0.46,39.2
ENV002134,RG0178,2028,110.7,33.3,High,0.46,40.3
ENV002135,RG0178,2029,110.2,35.0,High,0.46,40.8
ENV002136,RG0178,2030,109.4,36.7,High,0.46,41.2
ENV002137,RG0179,2019,118.6,18.0,High,0.46,36.3
ENV002138,RG0179,2020,123.0,19.7,High,0.46,37.7
ENV002139,RG0179,2021,111.2,21.4,High,0.46,36.1
ENV002140,RG0179,2022,118.6,23.1,High,0.46,38.1
ENV002141,RG0179,2023,106.8,24.8,High,0.46,36.5
ENV002142,RG0179,2024,117.1,26.5,High,0.46,39.0
ENV002143,RG0179,2025,115.0,28.2,High,0.46,39.2
ENV002144,RG0179,2026,104.6,29.9,High,0.46,37.9
ENV002145,RG0179,2027,111.7,31.6,High,0.46,39.8
ENV002146,RG0179,2028,107.4,33.3,High,0.46,39.6
ENV002147,RG0179,2029,107.0,35.0,High,0.46,40.2
ENV002148,RG0179,2030,108.6,36.7,High,0.46,41.1
ENV002149,RG0180,2019,118.0,18.0,High,0.46,36.2
ENV002150,RG0180,2020,115.8,19.7,High,0.46,36.4
ENV002151,RG0180,2021,118.7,21.4,High,0.46,37.5
ENV002152,RG0180,2022,119.9,23.1,High,0.46,38.4
ENV002153,RG0180,2023,114.2,24.8,High,0.46,37.9
ENV002154,RG0180,2024,110.7,26.5,High,0.46,37.9
ENV002155,RG0180,2025,111.2,28.2,High,0.46,38.5
ENV002156,RG0180,2026,112.6,29.9,High,0.46,39.4
ENV002157,RG0180,2027,111.5,31.6,High,0.46,39.8
ENV002158,RG0180,2028,102.7,33.3,High,0.46,38.8
ENV002159,RG0180,2029,104.6,35.0,High,0.46,39.7
ENV002160,RG0180,2030,111.0,36.7,High,0.46,41.5
ENV002161,RG0181,2019,119.5,18.0,High,0.46,36.5
ENV002162,RG0181,2020,115.4,19.7,High,0.46,36.3
ENV002163,RG0181,2021,116.3,21.4,High,0.46,37.1
ENV002164,RG0181,2022,115.4,23.1,High,0.46,37.5
ENV002165,RG0181,2023,109.5,24.8,High,0.46,37.0
ENV002166,RG0181,2024,112.3,26.5,High,0.46,38.1
ENV002167,RG0181,2025,106.6,28.2,High,0.46,37.7
ENV002168,RG0181,2026,106.1,29.9,High,0.46,38.2
ENV002169,RG0181,2027,107.7,31.6,High,0.46,39.1
ENV002170,RG0181,2028,113.6,33.3,High,0.46,40.8
ENV002171,RG0181,2029,108.0,35.0,High,0.46,40.4
ENV002172,RG0181,2030,103.3,36.7,High,0.46,40.1
ENV002173,RG0182,2019,115.2,18.0,High,0.46,35.7
ENV002174,RG0182,2020,116.4,19.7,High,0.46,36.5
ENV002175,RG0182,2021,110.0,21.4,High,0.46,35.9
ENV002176,RG0182,2022,109.0,23.1,High,0.46,36.3
ENV002177,RG0182,2023,113.1,24.8,High,0.46,37.7
ENV002178,RG0182,2024,107.2,26.5,High,0.46,37.2
ENV002179,RG0182,2025,110.2,28.2,High,0.46,38.4
ENV002180,RG0182,2026,108.4,29.9,High,0.46,38.6
ENV002181,RG0182,2027,109.4,31.6,High,0.46,39.4
ENV002182,RG0182,2028,105.0,33.3,High,0.46,39.2
ENV002183,RG0182,2029,101.3,35.0,High,0.46,39.1
ENV002184,RG0182,2030,100.5,36.7,High,0.46,39.6
ENV002185,RG0183,2019,116.7,18.0,High,0.46,36.0
ENV002186,RG0183,2020,113.8,19.7,High,0.46,36.0
ENV002187,RG0183,2021,110.0,21.4,High,0.46,35.9
ENV002188,RG0183,2022,113.9,23.1,High,0.46,37.2
ENV002189,RG0183,2023,109.7,24.8,High,0.46,37.1
ENV002190,RG0183,2024,119.1,26.5,High,0.46,39.4
ENV002191,RG0183,2025,112.1,28.2,High,0.46,38.7
ENV002192,RG0183,2026,112.1,29.9,High,0.46,39.3
ENV002193,RG0183,2027,113.3,31.6,High,0.46,40.1
ENV002194,RG0183,2028,104.3,33.3,High,0.46,39.1
ENV002195,RG0183,2029,102.5,35.0,High,0.46,39.3
ENV002196,RG0183,2030,112.5,36.7,High,0.46,41.8
ENV002197,RG0184,2019,120.3,18.0,High,0.46,36.6
ENV002198,RG0184,2020,110.1,19.7,High,0.46,35.3
ENV002199,RG0184,2021,111.6,21.4,High,0.46,36.2
ENV002200,RG0184,2022,117.2,23.1,High,0.46,37.9
ENV002201,RG0184,2023,119.4,24.8,High,0.46,38.9
ENV002202,RG0184,2024,114.4,26.5,High,0.46,38.5
ENV002203,RG0184,2025,115.6,28.2,High,0.46,39.4
ENV002204,RG0184,2026,117.2,29.9,High,0.46,40.3
ENV002205,RG0184,2027,116.5,31.6,High,0.46,40.7
ENV002206,RG0184,2028,102.5,33.3,High,0.46,38.7
ENV002207,RG0184,2029,102.6,35.0,High,0.46,39.4
ENV002208,RG0184,2030,104.8,36.7,High,0.46,40.4
ENV002209,RG0185,2019,120.9,18.0,High,0.45,36.6
ENV002210,RG0185,2020,129.2,19.7,High,0.45,38.7
ENV002211,RG0185,2021,122.8,21.4,High,0.45,38.1
ENV002212,RG0185,2022,130.4,23.1,High,0.45,40.1
ENV002213,RG0185,2023,127.3,24.8,High,0.45,40.2
ENV002214,RG0185,2024,119.3,26.5,High,0.45,39.3
ENV002215,RG0185,2025,120.6,28.2,High,0.45,40.1
ENV002216,RG0185,2026,120.8,29.9,High,0.45,40.7
ENV002217,RG0185,2027,121.2,31.6,High,0.45,41.4
ENV002218,RG0185,2028,116.0,33.3,High,0.45,41.1
ENV002219,RG0185,2029,115.0,35.0,High,0.45,41.5
ENV002220,RG0185,2030,112.3,36.7,High,0.45,41.6
ENV002221,RG0186,2019,121.7,18.0,High,0.45,36.7
ENV002222,RG0186,2020,109.4,19.7,High,0.45,35.0
ENV002223,RG0186,2021,119.5,21.4,High,0.45,37.5
ENV002224,RG0186,2022,109.8,23.1,High,0.45,36.3
ENV002225,RG0186,2023,104.7,24.8,High,0.45,36.0
ENV002226,RG0186,2024,113.1,26.5,High,0.45,38.1
ENV002227,RG0186,2025,113.5,28.2,High,0.45,38.8
ENV002228,RG0186,2026,102.6,29.9,High,0.45,37.4
ENV002229,RG0186,2027,106.7,31.6,High,0.45,38.7
ENV002230,RG0186,2028,110.0,33.3,High,0.45,39.9
ENV002231,RG0186,2029,99.7,35.0,Moderate,0.45,38.6
ENV002232,RG0186,2030,100.5,36.7,High,0.45,39.4
ENV002233,RG0187,2019,125.8,18.0,High,0.45,37.5
ENV002234,RG0187,2020,121.5,19.7,High,0.45,37.3
ENV002235,RG0187,2021,119.2,21.4,High,0.45,37.5
ENV002236,RG0187,2022,120.6,23.1,High,0.45,38.3
ENV002237,RG0187,2023,126.8,24.8,High,0.45,40.1
ENV002238,RG0187,2024,126.6,26.5,High,0.45,40.6
ENV002239,RG0187,2025,119.8,28.2,High,0.45,40.0
ENV002240,RG0187,2026,125.2,29.9,High,0.45,41.6
ENV002241,RG0187,2027,126.0,31.6,High,0.45,42.3
ENV002242,RG0187,2028,118.7,33.3,High,0.45,41.6
ENV002243,RG0187,2029,116.2,35.0,High,0.45,41.7
ENV002244,RG0187,2030,118.5,36.7,High,0.45,42.7
ENV002245,RG0188,2019,128.3,18.0,High,0.45,37.9
ENV002246,RG0188,2020,125.9,19.7,High,0.45,38.1
ENV002247,RG0188,2021,124.2,21.4,High,0.45,38.4
ENV002248,RG0188,2022,131.3,23.1,High,0.45,40.3
ENV002249,RG0188,2023,124.0,24.8,High,0.45,39.5
ENV002250,RG0188,2024,119.4,26.5,High,0.45,39.3
ENV002251,RG0188,2025,125.9,28.2,High,0.45,41.1
ENV002252,RG0188,2026,115.2,29.9,High,0.45,39.7
ENV002253,RG0188,2027,124.8,31.6,High,0.45,42.1
ENV002254,RG0188,2028,114.5,33.3,High,0.45,40.8
ENV002255,RG0188,2029,113.9,35.0,High,0.45,41.3
ENV002256,RG0188,2030,115.1,36.7,High,0.45,42.1
ENV002257,RG0189,2019,119.8,18.0,High,0.45,36.4
ENV002258,RG0189,2020,111.1,19.7,High,0.45,35.4
ENV002259,RG0189,2021,116.5,21.4,High,0.45,37.0
ENV002260,RG0189,2022,109.2,23.1,High,0.45,36.2
ENV002261,RG0189,2023,114.0,24.8,High,0.45,37.7
ENV002262,RG0189,2024,110.0,26.5,High,0.45,37.5
ENV002263,RG0189,2025,116.3,28.2,High,0.45,39.3
ENV002264,RG0189,2026,109.4,29.9,High,0.45,38.6
ENV002265,RG0189,2027,113.4,31.6,High,0.45,40.0
ENV002266,RG0189,2028,112.9,33.3,High,0.45,40.5
ENV002267,RG0189,2029,103.9,35.0,High,0.45,39.4
ENV002268,RG0189,2030,106.8,36.7,High,0.45,40.6
ENV002269,RG0190,2019,117.3,18.0,High,0.45,35.9
ENV002270,RG0190,2020,120.2,19.7,High,0.45,37.0
ENV002271,RG0190,2021,120.3,21.4,High,0.45,37.7
ENV002272,RG0190,2022,114.8,23.1,High,0.45,37.2
ENV002273,RG0190,2023,108.5,24.8,High,0.45,36.7
ENV002274,RG0190,2024,107.1,26.5,High,0.45,37.0
ENV002275,RG0190,2025,112.5,28.2,High,0.45,38.6
ENV002276,RG0190,2026,112.9,29.9,High,0.45,39.3
ENV002277,RG0190,2027,110.8,31.6,High,0.45,39.5
ENV002278,RG0190,2028,105.8,33.3,High,0.45,39.2
ENV002279,RG0190,2029,106.7,35.0,High,0.45,39.9
ENV002280,RG0190,2030,106.7,36.7,High,0.45,40.5
ENV002281,RG0191,2019,120.4,18.0,High,0.45,36.5
ENV002282,RG0191,2020,119.1,19.7,High,0.45,36.8
ENV002283,RG0191,2021,119.0,21.4,High,0.45,37.4
ENV002284,RG0191,2022,106.1,23.1,High,0.45,35.6
ENV002285,RG0191,2023,107.5,24.8,High,0.45,36.5
ENV002286,RG0191,2024,108.4,26.5,High,0.45,37.3
ENV002287,RG0191,2025,109.3,28.2,High,0.45,38.0
ENV002288,RG0191,2026,107.8,29.9,High,0.45,38.3
ENV002289,RG0191,2027,113.4,31.6,High,0.45,40.0
ENV002290,RG0191,2028,101.8,33.3,High,0.45,38.4
ENV002291,RG0191,2029,110.3,35.0,High,0.45,40.6
ENV002292,RG0191,2030,99.6,36.7,Moderate,0.45,39.2
ENV002293,RG0192,2019,113.8,18.0,High,0.45,35.3
ENV002294,RG0192,2020,120.5,19.7,High,0.45,37.1
ENV002295,RG0192,2021,110.7,21.4,High,0.45,35.9
ENV002296,RG0192,2022,111.7,23.1,High,0.45,36.7
ENV002297,RG0192,2023,105.9,24.8,High,0.45,36.2
ENV002298,RG0192,2024,107.5,26.5,High,0.45,37.1
ENV002299,RG0192,2025,108.7,28.2,High,0.45,37.9
ENV002300,RG0192,2026,104.8,29.9,High,0.45,37.8
ENV002301,RG0192,2027,102.9,31.6,High,0.45,38.0
ENV002302,RG0192,2028,102.0,33.3,High,0.45,38.5
ENV002303,RG0192,2029,109.7,35.0,High,0.45,40.5
ENV002304,RG0192,2030,101.0,36.7,High,0.45,39.5
ENV002305,RG0193,2019,118.0,18.0,High,0.45,36.0
ENV002306,RG0193,2020,120.5,19.7,High,0.45,37.1
ENV002307,RG0193,2021,110.3,21.4,High,0.45,35.8
ENV002308,RG0193,2022,118.0,23.1,High,0.45,37.8
ENV002309,RG0193,2023,104.7,24.8,High,0.45,36.0
ENV002310,RG0193,2024,107.3,26.5,High,0.45,37.0
ENV002311,RG0193,2025,106.3,28.2,High,0.45,37.5
ENV002312,RG0193,2026,102.3,29.9,High,0.45,37.3
ENV002313,RG0193,2027,108.0,31.6,High,0.45,39.0
ENV002314,RG0193,2028,111.9,33.3,High,0.45,40.3
ENV002315,RG0193,2029,106.0,35.0,High,0.45,39.8
ENV002316,RG0193,2030,107.6,36.7,High,0.45,40.7
ENV002317,RG0194,2019,116.1,18.0,High,0.45,35.7
ENV002318,RG0194,2020,121.2,19.7,High,0.45,37.2
ENV002319,RG0194,2021,117.1,21.4,High,0.45,37.1
ENV002320,RG0194,2022,108.3,23.1,High,0.45,36.0
ENV002321,RG0194,2023,106.8,24.8,High,0.45,36.4
ENV002322,RG0194,2024,108.2,26.5,High,0.45,37.2
ENV002323,RG0194,2025,112.7,28.2,High,0.45,38.6
ENV002324,RG0194,2026,105.0,29.9,High,0.45,37.8
ENV002325,RG0194,2027,101.9,31.6,High,0.45,37.8
ENV002326,RG0194,2028,101.2,33.3,High,0.45,38.3
ENV002327,RG0194,2029,107.4,35.0,High,0.45,40.1
ENV002328,RG0194,2030,108.7,36.7,High,0.45,40.9
ENV002329,RG0195,2019,116.1,18.0,High,0.45,35.7
ENV002330,RG0195,2020,116.5,19.7,High,0.45,36.4
ENV002331,RG0195,2021,110.6,21.4,High,0.45,35.9
ENV002332,RG0195,2022,112.9,23.1,High,0.45,36.9
ENV002333,RG0195,2023,114.0,24.8,High,0.45,37.7
ENV002334,RG0195,2024,116.1,26.5,High,0.45,38.7
ENV002335,RG0195,2025,103.1,28.2,High,0.45,36.9
ENV002336,RG0195,2026,111.7,29.9,High,0.45,39.1
ENV002337,RG0195,2027,104.5,31.6,High,0.45,38.3
ENV002338,RG0195,2028,107.2,33.3,High,0.45,39.4
ENV002339,RG0195,2029,102.2,35.0,High,0.45,39.1
ENV002340,RG0195,2030,102.3,36.7,High,0.45,39.7
ENV002341,RG0196,2019,108.2,18.0,High,0.57,36.3
ENV002342,RG0196,2020,105.9,19.7,High,0.57,36.5
ENV002343,RG0196,2021,102.3,21.4,High,0.57,36.4
ENV002344,RG0196,2022,104.0,23.1,High,0.57,37.3
ENV002345,RG0196,2023,107.6,24.8,High,0.57,38.6
ENV002346,RG0196,2024,105.6,26.5,High,0.57,38.8
ENV002347,RG0196,2025,106.5,28.2,High,0.57,39.6
ENV002348,RG0196,2026,101.9,29.9,High,0.57,39.3
ENV002349,RG0196,2027,98.1,31.6,Moderate,0.57,39.2
ENV002350,RG0196,2028,93.0,33.3,Moderate,0.57,38.9
ENV002351,RG0196,2029,97.1,35.0,Moderate,0.57,40.2
ENV002352,RG0196,2030,102.2,36.7,High,0.57,41.8
ENV002353,RG0197,2019,116.0,18.0,High,0.57,37.7
ENV002354,RG0197,2020,101.0,19.7,High,0.57,35.6
ENV002355,RG0197,2021,106.6,21.4,High,0.57,37.2
ENV002356,RG0197,2022,105.5,23.1,High,0.57,37.6
ENV002357,RG0197,2023,110.6,24.8,High,0.57,39.1
ENV002358,RG0197,2024,101.8,26.5,High,0.57,38.1
ENV002359,RG0197,2025,98.2,28.2,Moderate,0.57,38.1
ENV002360,RG0197,2026,102.3,29.9,High,0.57,39.4
ENV002361,RG0197,2027,97.0,31.6,Moderate,0.57,39.0
ENV002362,RG0197,2028,95.6,33.3,Moderate,0.57,39.4
ENV002363,RG0197,2029,92.6,35.0,Moderate,0.57,39.4
ENV002364,RG0197,2030,98.9,36.7,Moderate,0.57,41.2
ENV002365,RG0198,2019,104.0,18.0,High,0.57,35.5
ENV002366,RG0198,2020,103.7,19.7,High,0.57,36.1
ENV002367,RG0198,2021,110.9,21.4,High,0.57,38.0
ENV002368,RG0198,2022,101.7,23.1,High,0.57,36.9
ENV002369,RG0198,2023,101.2,24.8,High,0.57,37.4
ENV002370,RG0198,2024,109.1,26.5,High,0.57,39.5
ENV002371,RG0198,2025,104.6,28.2,High,0.57,39.2
ENV002372,RG0198,2026,97.4,29.9,Moderate,0.57,38.5
ENV002373,RG0198,2027,96.9,31.6,Moderate,0.57,39.0
ENV002374,RG0198,2028,100.2,33.3,High,0.57,40.2
ENV002375,RG0198,2029,90.6,35.0,Moderate,0.57,39.0
ENV002376,RG0198,2030,100.3,36.7,High,0.57,41.4
ENV002377,RG0199,2019,43.9,62.9,Low,0.32,35.9
ENV002378,RG0199,2020,38.0,64.6,Low,0.32,35.4
ENV002379,RG0199,2021,31.9,66.3,Low,0.32,34.9
ENV002380,RG0199,2022,41.1,68.0,Low,0.32,37.2
ENV002381,RG0199,2023,30.7,69.7,Low,0.32,35.9
ENV002382,RG0199,2024,31.2,71.4,Low,0.32,36.5
ENV002383,RG0199,2025,38.8,73.1,Low,0.32,38.6
ENV002384,RG0199,2026,41.4,74.8,Low,0.32,39.6
ENV002385,RG0199,2027,39.6,76.5,Low,0.32,39.9
ENV002386,RG0199,2028,31.7,78.2,Low,0.32,39.0
ENV002387,RG0199,2029,36.0,79.9,Low,0.32,40.4
ENV002388,RG0199,2030,34.3,81.6,Low,0.32,40.7
ENV002389,RG0200,2019,44.1,62.9,Low,0.32,35.9
ENV002390,RG0200,2020,39.5,64.6,Low,0.32,35.7
ENV002391,RG0200,2021,34.1,66.3,Low,0.32,35.3
ENV002392,RG0200,2022,39.9,68.0,Low,0.32,37.0
ENV002393,RG0200,2023,29.8,69.7,Low,0.32,35.7
ENV002394,RG0200,2024,30.6,71.4,Low,0.32,36.4
ENV002395,RG0200,2025,39.6,73.1,Low,0.32,38.7
ENV002396,RG0200,2026,34.1,74.8,Low,0.32,38.3
ENV002397,RG0200,2027,29.0,76.5,Low,0.32,37.9
ENV002398,RG0200,2028,35.3,78.2,Low,0.32,39.7
ENV002399,RG0200,2029,37.6,79.9,Low,0.32,40.7
ENV002400,RG0200,2030,36.9,81.6,Low,0.32,41.2
ENV002401,RG0201,2019,34.7,62.7,Low,0.32,34.1
ENV002402,RG0201,2020,32.1,64.4,Low,0.32,34.2
ENV002403,RG0201,2021,38.3,66.1,Low,0.32,36.0
ENV002404,RG0201,2022,32.9,67.8,Low,0.32,35.6
ENV002405,RG0201,2023,38.3,69.5,Low,0.32,37.2
ENV002406,RG0201,2024,32.6,71.2,Low,0.32,36.7
ENV002407,RG0201,2025,30.3,72.9,Low,0.32,36.9
ENV002408,RG0201,2026,36.3,74.6,Low,0.32,38.6
ENV002409,RG0201,2027,32.2,76.3,Low,0.32,38.5
ENV002410,RG0201,2028,32.6,78.0,Low,0.32,39.1
ENV002411,RG0201,2029,36.2,79.7,Low,0.32,40.4
ENV002412,RG0201,2030,28.3,81.4,Low,0.32,39.5
ENV002413,RG0202,2019,69.7,21.0,Moderate,0.32,25.9
ENV002414,RG0202,2020,64.1,22.7,Moderate,0.32,25.4
ENV002415,RG0202,2021,66.0,24.4,Moderate,0.32,26.4
ENV002416,RG0202,2022,67.5,26.1,Moderate,0.32,27.3
ENV002417,RG0202,2023,59.8,27.8,Low,0.32,26.5
ENV002418,RG0202,2024,54.1,29.5,Low,0.32,26.0
ENV002419,RG0202,2025,59.4,31.2,Low,0.32,27.6
ENV002420,RG0202,2026,63.8,32.9,Moderate,0.32,29.0
ENV002421,RG0202,2027,55.8,34.6,Low,0.32,28.1
ENV002422,RG0202,2028,60.2,36.3,Moderate,0.32,29.5
ENV002423,RG0202,2029,50.2,38.0,Low,0.32,28.3
ENV002424,RG0202,2030,56.5,39.7,Low,0.32,30.0
ENV002425,RG0203,2019,32.7,62.0,Low,0.32,33.5
ENV002426,RG0203,2020,40.0,63.7,Low,0.32,35.5
ENV002427,RG0203,2021,32.1,65.4,Low,0.32,34.6
ENV002428,RG0203,2022,33.7,67.1,Low,0.32,35.5
ENV002429,RG0203,2023,30.8,68.8,Low,0.32,35.6
ENV002430,RG0203,2024,36.8,70.5,Low,0.32,37.3
ENV002431,RG0203,2025,37.8,72.2,Low,0.32,38.0
ENV002432,RG0203,2026,38.5,73.9,Low,0.32,38.8
ENV002433,RG0203,2027,39.2,75.6,Low,0.32,39.5
ENV002434,RG0203,2028,40.2,77.3,Low,0.32,40.3
ENV002435,RG0203,2029,40.5,79.0,Low,0.32,40.9
ENV002436,RG0203,2030,30.9,80.7,Low,0.32,39.8
ENV002437,RG0204,2019,42.6,62.3,Low,0.32,35.4
ENV002438,RG0204,2020,40.3,64.0,Low,0.32,35.6
ENV002439,RG0204,2021,31.7,65.7,Low,0.32,34.6
ENV002440,RG0204,2022,34.2,67.4,Low,0.32,35.7
ENV002441,RG0204,2023,43.4,69.1,Low,0.32,38.0
ENV002442,RG0204,2024,37.2,70.8,Low,0.32,37.4
ENV002443,RG0204,2025,37.6,72.5,Low,0.32,38.1
ENV002444,RG0204,2026,30.2,74.2,Low,0.32,37.3
ENV002445,RG0204,2027,37.1,75.9,Low,0.32,39.2
ENV002446,RG0204,2028,30.5,77.6,Low,0.32,38.6
ENV002447,RG0204,2029,29.6,79.3,Low,0.32,39.0
ENV002448,RG0204,2030,35.6,81.0,Low,0.32,40.7
ENV002449,RG0205,2019,66.7,21.0,Moderate,0.32,25.3
ENV002450,RG0205,2020,66.1,22.7,Moderate,0.32,25.8
ENV002451,RG0205,2021,55.4,24.4,Low,0.32,24.4
ENV002452,RG0205,2022,56.2,26.1,Low,0.32,25.2
ENV002453,RG0205,2023,55.4,27.8,Low,0.32,25.6
ENV002454,RG0205,2024,59.7,29.5,Low,0.32,27.0
ENV002455,RG0205,2025,61.1,31.2,Moderate,0.32,27.9
ENV002456,RG0205,2026,51.4,32.9,Low,0.32,26.7
ENV002457,RG0205,2027,54.4,34.6,Low,0.32,27.9
ENV002458,RG0205,2028,63.5,36.3,Moderate,0.32,30.1
ENV002459,RG0205,2029,51.6,38.0,Low,0.32,28.5
ENV002460,RG0205,2030,58.2,39.7,Low,0.32,30.4
ENV002461,RG0206,2019,63.1,21.0,Moderate,0.32,24.7
ENV002462,RG0206,2020,57.6,22.7,Low,0.32,24.2
ENV002463,RG0206,2021,65.7,24.4,Moderate,0.32,26.3
ENV002464,RG0206,2022,59.6,26.1,Low,0.32,25.8
ENV002465,RG0206,2023,53.8,27.8,Low,0.32,25.3
ENV002466,RG0206,2024,62.4,29.5,Moderate,0.32,27.5
ENV002467,RG0206,2025,58.9,31.2,Low,0.32,27.5
ENV002468,RG0206,2026,52.5,32.9,Low,0.32,26.9
ENV002469,RG0206,2027,57.0,34.6,Low,0.32,28.3
ENV002470,RG0206,2028,57.2,36.3,Low,0.32,29.0
ENV002471,RG0206,2029,58.8,38.0,Low,0.32,29.9
ENV002472,RG0206,2030,59.6,39.7,Low,0.32,30.6
ENV002473,RG0207,2019,61.4,21.0,Moderate,0.32,24.3
ENV002474,RG0207,2020,65.8,22.7,Moderate,0.32,25.8
ENV002475,RG0207,2021,60.0,24.4,Moderate,0.32,25.3
ENV002476,RG0207,2022,63.5,26.1,Moderate,0.32,26.5
ENV002477,RG0207,2023,55.0,27.8,Low,0.32,25.6
ENV002478,RG0207,2024,60.9,29.5,Moderate,0.32,27.3
ENV002479,RG0207,2025,54.5,31.2,Low,0.32,26.7
ENV002480,RG0207,2026,64.6,32.9,Moderate,0.32,29.1
ENV002481,RG0207,2027,61.9,34.6,Moderate,0.32,29.2
ENV002482,RG0207,2028,61.1,36.3,Moderate,0.32,29.7
ENV002483,RG0207,2029,53.8,38.0,Low,0.32,28.9
ENV002484,RG0207,2030,57.8,39.7,Low,0.32,30.3
ENV002485,RG0208,2019,68.3,21.0,Moderate,0.32,25.6
ENV002486,RG0208,2020,57.3,22.7,Low,0.32,24.2
ENV002487,RG0208,2021,59.7,24.4,Low,0.32,25.2
ENV002488,RG0208,2022,55.3,26.1,Low,0.32,25.0
ENV002489,RG0208,2023,64.5,27.8,Moderate,0.32,27.3
ENV002490,RG0208,2024,55.6,29.5,Low,0.32,26.3
ENV002491,RG0208,2025,55.2,31.2,Low,0.32,26.8
ENV002492,RG0208,2026,54.9,32.9,Low,0.32,27.3
ENV002493,RG0208,2027,53.9,34.6,Low,0.32,27.8
ENV002494,RG0208,2028,62.0,36.3,Moderate,0.32,29.9
ENV002495,RG0208,2029,53.7,38.0,Low,0.32,28.9
ENV002496,RG0208,2030,58.5,39.7,Low,0.32,30.4
ENV002497,RG0209,2019,64.2,21.0,Moderate,0.32,24.9
ENV002498,RG0209,2020,59.0,22.7,Low,0.32,24.5
ENV002499,RG0209,2021,57.8,24.4,Low,0.32,24.9
